"","formulaRank","molecularFormula","adduct","precursorFormula","NPC#pathway","NPC#pathway Probability","NPC#superclass","NPC#superclass Probability","NPC#class","NPC#class Probability","ClassyFire#superclass","ClassyFire#superclass probability","ClassyFire#class","ClassyFire#class Probability","ClassyFire#subclass","ClassyFire#subclass Probability","ClassyFire#level 5","ClassyFire#level 5 Probability","ClassyFire#most specific class","ClassyFire#most specific class Probability","ClassyFire#all classifications","ionMass","retentionTimeInSeconds","retentionTimeInMinutes","formulaId","alignedFeatureId","compoundId","mappingFeatureId","overallFeatureQuality","structurePerIdRank","ConfidenceScoreExact","ConfidenceScoreApproximate","CSI:FingerIDScore","ZodiacScore","SiriusScoreNormalized","SiriusScore","InChIkey2D","InChI","name","smiles","xlogp","pubchemids","links","dbflags","bio_score","polarity","id","mz_round","rt_round"
"264",1,"C29H38N4O7","[M - H]-","C29H37N4O7-","Alkaloids",0.995,"Tryptophan alkaloids",0.499,"Yohimbine-like alkaloids",0.622,"Benzenoids",1,"Benzene and substituted derivatives",0.987,"Benzoic acids and derivatives",0.953,"Hydroxybenzoic acid derivatives",0.933,"Gallic acid and derivatives",0.954,"Organic compounds; Organoheterocyclic compounds; Imidazoles; Alkyl aryl ethers; Anisoles; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Benzoyl derivatives; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Benzoic acid esters; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Phenol ethers; Methoxybenzoic acids and derivatives; P-methoxybenzoic acids and derivatives; M-methoxybenzoic acids and derivatives; Benzenoids; Amines; Methyl esters; Vinylogous amides; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities",553.264,1394,23.228,829745107836659328,829739494947543552,829739494947543552,"549",NA,1,0.178,0.178,-545.388,NA,0.297,63.07,"VIISUBXULZEBTG","InChI=1S/C28H36N4O5/c1-29-8-12-31(13-9-29)16-21-25(33)22(17-32-14-10-30(2)11-15-32)28-24(26(21)34)27(35)23(18-37-28)19-4-6-20(36-3)7-5-19/h4-7,18,33-34H,8-17H2,1-3H3","5,7-dihydroxy-3-(4-methoxyphenyl)-6,8-bis[(4-methylpiperazin-1-yl)methyl]-4H-chromen-4-one","CN1CCN(CC1)CC2=C(C(=C3C(=C2O)C(=O)C(=CO3)C4=CC=C(C=C4)OC)CN5CCN(CC5)C)O",2.3,"4295519;44666533","COCONUT:(CNP0407449);SUPERNATURAL:(SN0391097);PUBCHEM:(4295519 44666533)",3145730,3,"n","n549",553.264,23.23
"265",1,"C26H16N6O10","[M - H]-","C26H15N6O10-","Alkaloids",0.527,"Nucleosides",0.098,"Pyrroloquinoline alkaloids",0.092,"Benzenoids",0.998,"Benzene and substituted derivatives",0.954,"Nitrobenzenes",0.951,NA,NA,"Nitrobenzenes",0.951,"Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Phenols; Lactams; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Vinylogous amides; Organic oxides; C-nitro compounds; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities",571.087,1406,23.434,829745082121378944,829739495023041152,829739495023041152,"551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"n","n551",571.087,23.43
"266",1,"C30H20O12","[M - H]-","C30H19O12-","Shikimates and Phenylpropanoids",1,"Flavonoids",0.987,"Flavonols",0.749,"Phenylpropanoids and polyketides",0.998,"Flavonoids",0.997,"Flavonoid glycosides",0.994,"Flavonoid O-glycosides",0.996,"Flavonoid-3-O-glycosides",0.587,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Hexoses; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities",571.087,1407,23.451,829745120788670976,829739495127898752,829739495127898752,"554",NA,1,0.094,0.094,-311.438,NA,0.498,22.407,"UELHEBWHINVMHQ","InChI=1S/C30H20O12/c31-13-4-2-12(3-5-13)30-29(39)24(21-17(35)8-14(32)9-19(21)41-30)23-20(42-30)10-18(36)22-25(37)26(38)27(40-28(22)23)11-1-6-15(33)16(34)7-11/h1-10,24,29,31-36,38-39H","5-(3,4-dihydroxyphenyl)-6,9,17,19,21-pentahydroxy-13-(4-hydroxyphenyl)-4,12,14-trioxapentacyclo[11.7.1.0²,¹¹.0³,⁸.0¹⁵,²⁰]henicosa-2,5,8,10,15,17,19-heptaen-7-one","C1=CC(=CC=C1C23C(C(C4=C(C=C(C=C4O2)O)O)C5=C(O3)C=C(C6=C5OC(=C(C6=O)O)C7=CC(=C(C=C7)O)O)O)O)O",3.5,"102062020;162896156","COCONUT:(CNP0163603);SUPERNATURAL:(SN0368228);PUBCHEM:(102062020 162896156);LOTUS:(Q105270981)",271581186,3,"n","n554",571.087,23.45
"267",1,"C37H28O17","[M - H]-","C37H27O17-","Shikimates and Phenylpropanoids",0.999,"Phenylpropanoids (C6-C3)",0.862,"Cinnamic acids and derivatives",0.863,"Organic oxygen compounds",1,"Organooxygen compounds",1,"Carbohydrates and carbohydrate conjugates",0.986,"Sugar acids and derivatives",0.966,"O-glucuronides",0.505,"Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Pyrans; Alcohols and polyols; Phenols; Catechols; Sugar acids and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Glucuronides; Hydroxy acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Tricarboxylic acids and derivatives; Glucuronic acid derivatives; Benzene and substituted derivatives; Benzenoids; O-glucuronides; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities",743.129,1428,23.802,829745095614456320,829739495308253824,829739495304059520,"557",NA,1,0.023,0.023,-919.291,NA,0.25,70.362,"HKMIVNRODKQQRJ","InChI=1S/C37H28O17/c38-15-8-20(42)28-25(9-15)53-37(14-6-23(45)32(48)24(46)7-14)35(49)30(28)29-26(54-37)11-18(40)16-10-27(51-36(50)13-4-21(43)31(47)22(44)5-13)33(52-34(16)29)12-1-2-17(39)19(41)3-12/h1-9,11,27,30,33,35,38-49H,10H2","5-(3,4-dihydroxyphenyl)-9,17,19,21-tetrahydroxy-13-(3,4,5-trihydroxyphenyl)-4,12,14-trioxapentacyclo[11.7.1.0²,¹¹.0³,⁸.0¹⁵,²⁰]henicosa-2(11),3(8),9,15,17,19-hexaen-6-yl 3,4,5-trihydroxybenzoate","C1C(C(OC2=C1C(=CC3=C2C4C(C(O3)(OC5=CC(=CC(=C45)O)O)C6=CC(=C(C(=C6)O)O)O)O)O)C7=CC(=C(C=C7)O)O)OC(=O)C8=CC(=C(C(=C8)O)O)O",3.2,"75090421;45101890","COCONUT:(CNP0265112);SUPERNATURAL:(SN0128136);PUBCHEM:(75090421 45101890)",3145730,3,"n","n557",743.129,23.8
"268",1,"C15H10O6","[M - H]-","C15H9O6-","Shikimates and Phenylpropanoids",1,"Flavonoids",0.997,"Flavonols",0.911,"Phenylpropanoids and polyketides",0.992,"Flavonoids",0.994,"Flavones",0.989,"Flavonols",0.891,"Flavonols",0.891,"Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonols; Flavones; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities",285.039,1423,23.711,829745119765260800,829739495434082944,829739495429888640,"560",NA,1,0.25,0.24,-26.281,NA,0.5,78.174,"IYRMWMYZSQPJKC","InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H","Swartziol","C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O",1.79,"5280863;156767822;156767824;156767825;25202062;49849755;18661268;143536606","PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0005801);MiMeDB:(MMDBc0033662);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(5280863);LIPIDMAPS:(LMPK12110003);SUPERNATURAL:(SN0158894);HSDB:(520-18-3);MESH:(5280863);FooDB:(FDB000633);PUBCHEM:(5280863 156767822 156767824 156767825 25202062 49849755 18661268 143536606);GNPS:(CCMSLIB00000079932 CCMSLIB00000077232);COCONUT:(CNP0292269);NORMAN:(NS00001605);METACYC:(CPD1F-90);PLANTCYC:(CPD1F-90);CHEBI:(28499 58573);KEGG:(C05903);DSSTox:(DTXSID7020768);LOTUS:(Q393336);YMDB:(YMDB01722);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(IYRMWMYZSQPJKC-UHFFFAOYSA-N)",141590731646,3,"n","n560",285.039,23.71
"269",1,"C32H38O18","[M - H]-","C32H37O18-","Shikimates and Phenylpropanoids",0.995,"Lignans",0.825,"Furofuranoid lignans",0.718,"Lignans, neolignans and related compounds",0.586,"Furanoid lignans",0.573,"Furofuran lignans",0.505,NA,NA,"Furofuran lignans",0.505,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzodioxoles; Organooxygen compounds; Lignans, neolignans and related compounds; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Furofuran lignans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Tetrahydrofurans; Furanoid lignans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Phenoxy compounds; Chemical entities",709.193,1436,23.928,829745115499653376,829739495476025984,829739495476025984,"561",NA,1,0.055,0.055,-223.166,NA,0.5,114.531,"LXPONZBPYFAEOO","InChI=1S/C31H36O16/c32-6-22-23(34)24(35)27(47-30-28(36)31(37,9-33)10-40-30)29(46-22)45-18-5-21-20(43-12-44-21)4-14(18)26-16-8-38-25(15(16)7-39-26)13-1-2-17-19(3-13)42-11-41-17/h1-5,15-16,22-30,32-37H,6-12H2","6-({6-[4-(2H-1,3-benzodioxol-5-yl)-hexahydrofuro[3,4-c]furan-1-yl]-2H-1,3-benzodioxol-5-yl}oxy)-5-{[3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy}-2-(hydroxymethyl)oxane-3,4-diol","C1C2C(COC2C3=CC4=C(C=C3OC5C(C(C(C(O5)CO)O)O)OC6C(C(CO6)(CO)O)O)OCO4)C(O1)C7=CC8=C(C=C7)OCO8",-0.7,"102405281;162958811;162958812","COCONUT:(CNP0229788);SUPERNATURAL:(SN0218187);PUBCHEM:(102405281 162958811 162958812);LOTUS:(Q105159002)",271581186,3,"n","n561",709.193,23.93
"270",1,"C7H12O6","[M - H]-","C7H11O6-","Shikimates and Phenylpropanoids",0.908,"Phenolic acids (C6-C1)",0.99,"Simple phenolic acids",0.642,"Organic acids and derivatives",0.998,"Hydroxy acids and derivatives",0.589,"Alpha hydroxy acids and derivatives",0.648,NA,NA,"Alpha hydroxy acids and derivatives",0.648,"Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Alpha hydroxy acids and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Cyclitols and derivatives; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities",191.055,1442,24.038,829745140157968512,829739495517969024,829739495513774720,"562",NA,1,0.573,0.811,-15.039,NA,0.25,97.388,"AAWZDTNXLSGCEK","InChI=1S/C7H12O6/c8-3-1-7(13,6(11)12)2-4(9)5(3)10/h3-5,8-10,13H,1-2H2,(H,11,12)","Kinic Acid","C1C(C(C(CC1(C(=O)O)O)O)O)O",-2.4,"17751038;6560875;6971023;59400405;1560034;1064;6508;37439;1268037;57817184","PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0003072 HMDB0304404);MiMeDB:(MMDBc0030336);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(1560034 6508);SUPERNATURAL:(SN0000674);MESH:(6508 1560034);FooDB:(FDB001170 FDB030971);PUBCHEM:(17751038 6560875 6971023 59400405 1560034 1064 6508 37439 1268037 57817184);GNPS:(CCMSLIB00000579203 CCMSLIB00000081719 CCMSLIB00000081718);COCONUT:(CNP0205647);NORMAN:(NS00006789);METACYC:(QUINATE);PLANTCYC:(QUINATE);CHEBI:(36124 177632 17521 29751);KEGG:(C00296);DSSTox:(DTXSID40861632 DTXSID701337780 DTXSID70998288);LOTUS:(Q424931 Q104908413 Q104908408 Q104253499 Q27116711);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(AAWZDTNXLSGCEK-UHFFFAOYSA-N)",139443181950,3,"n","n562",191.055,24.04
"271",1,"C13H8N3O5","[M - H]-","C13H7N3O5-","Alkaloids",0.823,"Anthranilic acid alkaloids",0.521,"Flavones",0.055,"Benzenoids",0.998,"Phenols",0.982,"Benzenediols",0.794,"Catechols",0.645,"Catechols",0.645,"Organic compounds; Organoheterocyclic compounds; Pyrans; Phenols; Catechols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Pyranones and derivatives; Benzenediols; Diazines; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities",285.039,1433,23.876,829745085762035072,829739495551523456,829739495551523456,"563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"n","n563",285.039,23.88
"272",1,"C32H38O18","[M - H]-","C32H37O18-","Shikimates and Phenylpropanoids",0.985,"Lignans",0.933,"Furofuranoid lignans",0.765,"Lignans, neolignans and related compounds",0.703,"Furanoid lignans",0.842,NA,NA,NA,NA,"Furanoid lignans",0.842,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Primary alcohols; Benzodioxoles; Organooxygen compounds; Lignans, neolignans and related compounds; Disaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxolanes; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Tetrahydrofurans; Furanoid lignans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Phenoxy compounds; Chemical entities",709.193,1464,24.396,829745160731032576,829739495668963968,829739495668963968,"566",NA,1,0.033,0.033,-148.394,NA,0.5,161.385,"LXPONZBPYFAEOO","InChI=1S/C31H36O16/c32-6-22-23(34)24(35)27(47-30-28(36)31(37,9-33)10-40-30)29(46-22)45-18-5-21-20(43-12-44-21)4-14(18)26-16-8-38-25(15(16)7-39-26)13-1-2-17-19(3-13)42-11-41-17/h1-5,15-16,22-30,32-37H,6-12H2","6-({6-[4-(2H-1,3-benzodioxol-5-yl)-hexahydrofuro[3,4-c]furan-1-yl]-2H-1,3-benzodioxol-5-yl}oxy)-5-{[3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy}-2-(hydroxymethyl)oxane-3,4-diol","C1C2C(COC2C3=CC4=C(C=C3OC5C(C(C(C(O5)CO)O)O)OC6C(C(CO6)(CO)O)O)OCO4)C(O1)C7=CC8=C(C=C7)OCO8",-0.7,"102405281;162958811;162958812","COCONUT:(CNP0229788);SUPERNATURAL:(SN0218187);PUBCHEM:(102405281 162958811 162958812);LOTUS:(Q105159002)",271581186,3,"n","n566",709.193,24.4
"273",1,"C37H28O17","[M - H]-","C37H27O17-","Shikimates and Phenylpropanoids",0.999,"Phenylpropanoids (C6-C3)",0.859,"Cinnamic acids and derivatives",0.859,"Organic oxygen compounds",1,"Organooxygen compounds",1,"Carbohydrates and carbohydrate conjugates",0.986,"Sugar acids and derivatives",0.965,"O-glucuronides",0.512,"Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Pyrans; Alcohols and polyols; Phenols; Catechols; Sugar acids and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Glucuronides; Hydroxy acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Tricarboxylic acids and derivatives; Glucuronic acid derivatives; Benzene and substituted derivatives; Benzenoids; O-glucuronides; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities",743.129,1493,24.878,829745172500251136,829739495748655744,829739495748655744,"568",NA,1,0.082,0.082,-421.931,NA,0,60.607,"TXFQLPKNYPPELM","InChI=1S/C29H30O20/c30-2-1-8-3-9(4-13(33)17(8)34)14-7-12(32)16-11(31)5-10(6-15(16)46-14)45-27-20(37)18(35)19(36)22(47-27)26(42)49-28-21(38)23(39)29(43,44)24(48-28)25(40)41/h3-7,18-24,27-28,30-31,33-39,43-44H,1-2H2,(H,40,41)","6-[6-({2-[3,4-dihydroxy-5-(2-hydroxyethyl)phenyl]-5-hydroxy-4-oxo-4H-chromen-7-yl}oxy)-3,4,5-trihydroxyoxane-2-carbonyloxy]-3,3,4,5-tetrahydroxyoxane-2-carboxylic acid","C1=C(C=C(C(=C1CCO)O)O)C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)C(=O)OC5C(C(C(C(O5)C(=O)O)(O)O)O)O)O)O)O)O",-1.4,"162794217;162794218;162794219","COCONUT:(CNP0008622);SUPERNATURAL:(SN0362518);PUBCHEM:(162794217 162794218 162794219)",3145730,3,"n","n568",743.129,24.88
"274",1,"C36H20N6O10","[M - H]-","C36H19N6O10-","Alkaloids",0.94,"Anthranilic acid alkaloids",0.052,"Pyridine alkaloids",0.041,"Benzenoids",1,"Benzene and substituted derivatives",0.98,"Benzoic acids and derivatives",0.747,"Hydroxybenzoic acid derivatives",0.711,"Gallic acid and derivatives",0.691,"Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alkyl aryl ethers; Phenols; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Azoles; Organic nitro compounds; Hydroxybenzoic acid derivatives; Gallic acid and derivatives; Diazines; Benzoic acid esters; Organic oxoazanium compounds; Benzene and substituted derivatives; Substituted imidazoles; Phenol ethers; Methoxybenzoic acids and derivatives; M-methoxybenzoic acids and derivatives; Benzenoids; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Methoxybenzenes; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities",695.115,1612,26.872,829745186068826496,829739495979342464,829739495979342464,"574",NA,1,0.06,0.06,-140.601,NA,0.062,19.471,"ABHXLCBSTASDKL","InChI=1S/C42H32O2S4/c1-42(2,3)27-19-21-31(22-20-27)48-35-26-25-34(47-30-17-11-6-12-18-30)38-39(35)41(44)37-33(46-29-15-9-5-10-16-29)24-23-32(36(37)40(38)43)45-28-13-7-4-8-14-28/h4-26H,1-3H3","1-((4-(1,1-Dimethylethyl)phenyl)thio)-4,5,8-tris(phenylthio)anthraquinone","CC(C)(C)C1=CC=C(C=C1)SC2=C3C(=C(C=C2)SC4=CC=CC=C4)C(=O)C5=C(C=CC(=C5C3=O)SC6=CC=CC=C6)SC7=CC=CC=C7",12.8,"16205396","NORMAN:(NS00061068);PUBCHEM:(16205396);DSSTox:(DTXSID401004106)",137439215618,1,"n","n574",695.115,26.87
"275",1,"C13H8N3O4","[M - H]-","C13H7N3O4-","Alkaloids",0.614,"Anthranilic acid alkaloids",0.282,"Flavones",0.169,"Organoheterocyclic compounds",1,"Benzopyrans",0.554,"1-benzopyrans",0.619,"Chromones",0.595,"Chromones",0.595,"Organic compounds; Organoheterocyclic compounds; Benzopyrans; Phenols; Chromones; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Pyranones and derivatives; Diazines; Benzene and substituted derivatives; Benzenoids; 1-benzopyrans; Vinylogous acids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities",269.044,1599,26.643,829745142380950144,829739496012896896,829739496012896896,"575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"n","n575",269.044,26.64
"276",1,"C23H20N6O8S","[M - H]-","C23H19N6O8S-","Alkaloids",0.565,"Nicotinic acid alkaloids",0.04,"Pyridine alkaloids",0.041,"Benzenoids",0.997,"Benzene and substituted derivatives",0.944,"Nitrobenzenes",0.928,NA,NA,"Nitrobenzenes",0.928,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Nitrobenzenes; Pyrimidines and pyrimidine derivatives; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Vinylogous acids; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities",539.1,1620,27,829745191953435776,829739496050645760,829739496050645760,"576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"n","n576",539.1,27
"277",1,"C37H28O17","[M - H]-","C37H27O17-","Shikimates and Phenylpropanoids",0.999,"Phenylpropanoids (C6-C3)",0.859,"Cinnamic acids and derivatives",0.86,"Organic oxygen compounds",1,"Organooxygen compounds",1,"Carbohydrates and carbohydrate conjugates",0.99,"Sugar acids and derivatives",0.972,"O-glucuronides",0.514,"Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Pyrans; Alcohols and polyols; Phenols; Catechols; Sugar acids and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Glucuronides; Hydroxy acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Tricarboxylic acids and derivatives; Glucuronic acid derivatives; Benzene and substituted derivatives; Benzenoids; O-glucuronides; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities",743.129,1637,27.284,829745208441246848,829739496100977408,829739496100977408,"577",NA,1,0.057,0.057,-434.612,NA,0,49.195,"NUEUOGPUKHDQRE","InChI=1S/C29H30O20/c1-43-9-5-7(3-4-8(9)30)21-16(34)13(31)12-10(45-21)6-11(22(44-2)14(12)32)46-29-25(19(37)18(36)24(48-29)27(41)42)49-28-20(38)15(33)17(35)23(47-28)26(39)40/h3-6,15,17-20,23-25,28-30,32-38H,1-2H3,(H,39,40)(H,41,42)","5-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-6-{[3,5-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-6-methoxy-4-oxo-4H-chromen-7-yl]oxy}-3,4-dihydroxyoxane-2-carboxylic acid","COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)OC)O)O)O",-0.4,"162817333;162817334","COCONUT:(CNP0075352);SUPERNATURAL:(SN0255372);PUBCHEM:(162817333 162817334);LOTUS:(Q105185841)",271581186,3,"n","n577",743.129,27.28
