"","area","datafile.013_108_2015_B.raw.area","datafile.016_148_84_A.raw.area","datafile.017_173_83_A.raw.area","datafile.039_341_81_MASS.raw.area","datafile.043_355_92_B.raw.area","datafile.044_359_92_C.raw.area","datafile.045_360_92_G.raw.area","datafile.046_363_92_C.raw.area","datafile.048_370_92_A.raw.area","datafile.063_449_87_C.raw.area","datafile.066_488_94_C.raw.area","datafile.070_538_78_A.raw.area","datafile.082_701_89_B.raw.area","datafile.086_772_94_B.raw.area","datafile.087_787_82_MASS.raw.area","datafile.088_791_82_A.raw.area","datafile.095_906_87_A.raw.area","datafile.099_939_73_B.raw.area","datafile.100_950_83_A.raw.area","datafile.102_975_83_B.raw.area","datafile.103_978_83_A.raw.area","datafile.104_1040_90_C.raw.area","datafile.110_1449_77_A.raw.area","datafile.111_1453_77_MASS.raw.area","datafile.127_7178_C.raw.area","mz_round","rt_round"
"1800",2542000,2542000,2088,NA,NA,NA,NA,NA,NA,663.1,NA,NA,384.7,NA,151.3,276.6,228.9,259.9,316,468,273.2,397.3,NA,NA,NA,NA,539.1,27
"1801",1097000,100700,618300,83300,67480,46030,159800,70240,379400,258300,764900,37530,81650,NA,278700,1097000,93800,69100,159900,241400,98930,140600,197900,55610,93110,284900,539.212,15.58
"1802",1714000,14350,674.4,21610,1513,27500,860.1,1518,178700,12930,8431,27850,4478,9777,1714000,52870,179500,12850,6546,492.8,372.8,7104,322.1,84980,1568,117800,539.226,19.03
"1803",1055000,114000,120900,649000,9218,230400,686600,229500,42320,996800,330600,207800,546400,383.6,210200,274000,84530,414900,22480,429200,111900,29710,1055000,26560,275300,53050,539.374,37.8
"1804",1018000,101500,99480,622700,9218,219100,18970,220100,442600,33730,6688,200900,15760,3219,190200,230300,81300,396500,22480,393700,107600,351600,1018000,327100,5947,51700,539.374,37.85
"1805",1030000,106200,102900,307300,498200,NA,57210,88310,153900,142300,NA,76900,52730,488200,148800,143600,226500,362400,1030000,NA,NA,250000,NA,369600,486.8,92920,540.5,43.97
"1806",1830000,1830000,NA,161.2,234.8,NA,406.8,509.9,NA,NA,NA,NA,NA,287.2,NA,NA,NA,NA,NA,191.5,NA,NA,NA,NA,NA,NA,541.118,26.98
"1807",293800,NA,NA,42270,49460,2022,375.3,194.1,51130,8637,1731,220.2,645,NA,164700,NA,1293,NA,293800,1422,3368,1493,9865,113200,16950,20820,541.241,18.02
"1808",495500,102500,71200,205300,979.7,112200,248500,107300,169100,495500,174800,110300,185100,NA,100200,176500,54890,176200,38460,204400,86340,184500,405100,140700,125800,34920,541.39,39.75
"1809",2127000,663700,494200,869300,NA,431800,1290000,657000,862300,2127000,896400,429300,754200,347.4,667900,693700,274200,833200,209000,845800,434500,914900,1725000,647500,580100,261400,541.39,42.17
"1810",1469000,558500,312300,764500,452800,369600,959800,544300,889100,1469000,767300,376400,32040,NA,6927,366200,7189,725800,186100,704000,8156,41170,1452000,20010,16300,6758,541.39,42.24
"1811",501700,324.8,NA,2198,501700,4130,82240,33300,135300,993.3,NA,3358,19350,38750,873,303.4,35980,25930,1277,13040,409400,71000,80900,36990,445600,NA,541.478,46.07
"1812",1701000,1338,NA,41060,1701000,9837,624900,162900,536100,2230,NA,3112,60490,90520,1362,303.4,165800,137900,2935,157900,1537000,309000,238800,148400,903100,287.9,541.478,46.37
"1813",1429000,1338,1261,80820,1214000,4538,1242000,285200,772000,7134,NA,4694,48920,139000,13380,723.3,212800,229400,3750,241600,1044000,388000,310900,266800,1429000,287.9,541.478,46.57
"1814",1860000,19400,952800,162300,196200,166400,228100,207200,161300,572100,473400,430600,100700,NA,382200,16120,63070,171800,1860000,150600,15500,210400,65670,99170,18950,325900,542.261,16.42
"1815",976300,NA,2268,3898,224.8,NA,NA,NA,976300,14090,NA,NA,NA,44880,NA,NA,NA,NA,160.3,1355,NA,NA,NA,47570,NA,NA,543.256,19.17
"1816",4112000,4512,2515,334700,3085000,19060,409700,180300,3228000,41140,4088,16440,429000,2777000,50590,5272,150300,1225000,38600,130800,824100,2244000,261600,2057000,4112000,10770,543.493,49.98
"1817",4056000,17240,434.6,315800,171600,170500,1307000,744900,2263000,64070,3671,288700,368200,73450,28370,2471,88940,1032000,61500,514200,3513000,1723000,1174000,1738000,4056000,16070,543.494,49.61
"1818",5864000,58430,2515,483100,3298000,209200,1981000,1108000,4553000,65040,8269,226600,638500,1366000,14980,6489,1552000,1756000,66020,729400,3904000,3173000,1522000,2983000,5864000,20100,543.494,49.85
"1819",509600,NA,NA,NA,509600,2553,NA,NA,15330,NA,NA,NA,NA,139000,NA,NA,3508,NA,2363,50.08,NA,1486,NA,18270,NA,NA,543.78,54.71
"1820",408600,16340,141400,10100,NA,7392,11150,4120,23450,134000,12370,36660,13340,NA,12110,5109,33500,19700,5194,51770,408600,9732,116900,64270,1249,65170,546.198,20.84
"1821",296100,1461,114200,4225,17100,9842,10720,4140,7487,185400,9415,16430,5019,NA,525.4,NA,21940,6680,NA,29930,296100,2480,NA,18160,395.2,32610,546.198,21.42
"1822",1153000,174200,122200,136800,172300,200300,198100,308100,77060,130500,84390,1949,126200,44270,90530,46240,120200,449700,30150,84980,189500,86930,46230,1153000,50440,22830,548.428,46.8
"1823",10900000,NA,295400,4649000,407400,56070,7969000,6048000,5340000,3513000,6038000,301100,44930,NA,219100,1971000,10900000,5757000,2044000,491700,1369000,209000,3057000,3068000,1020000,106000,549.087,18.41
"1824",11060000,NA,288000,3940000,724900,51010,6969000,5591000,7905000,3082000,5593000,268100,39770,NA,221000,4545000,11060000,5202000,1983000,417800,1251000,193300,2827000,3250000,1739000,97780,549.087,18.43
"1825",2626000,NA,476400,349.5,NA,710.1,26270,3160,214700,389400,1550,10800,1032,NA,13230,272700,NA,5337,2626000,288300,5875,9803,571.6,NA,13570,635000,549.125,22.21
"1826",1456000,NA,871200,349.5,NA,NA,26440,971.4,237000,249000,1430,8787,NA,NA,6044,166300,NA,1311,1456000,93630,632.1,3473,571.6,NA,54290,162500,549.125,22.33
"1827",827400,827400,341500,454100,NA,89370,221800,277000,458400,454900,13330,26720,308400,142.4,192600,564700,141600,407900,103700,154200,134100,284400,326000,310700,89840,236000,549.282,35.75
"1828",453100,9225,163700,151700,NA,4848,8903,128700,212100,15020,161200,453100,5497,13920,157000,75330,3497,187100,448100,94870,446300,238800,62690,104900,268000,108300,550.448,37.57
"1829",10310000,NA,296300,4018000,755500,45020,8718000,5454000,8707000,3631000,5809000,276700,29190,NA,237800,4345000,10310000,5450000,1702000,465100,1463000,221700,2984000,2954000,2002000,85100,551.104,18.42
"1830",614800,466.3,980.2,NA,22440,NA,135600,53220,2138,7696,NA,1268,56730,178300,12030,614800,NA,4989,NA,NA,NA,49450,523.6,16270,333.7,NA,551.25,20
"1831",3725000,373.1,4147,1150000,235100,157600,47070,22680,348000,383600,4620,40230,2730,261.2,439400,15570,8728,11030,3725000,83910,134800,75780,273200,1106000,204200,546400,551.269,17.89
"1832",665600,45470,173600,4273,19210,18590,56720,1375,63090,277300,400600,40830,70060,NA,212200,351300,79320,380200,547900,116500,188100,312100,105200,340600,665600,53400,551.426,46.39
"1833",931600,2723,4134,125200,7980,2484,280.6,147.4,50320,256400,NA,2177,NA,NA,65650,129.5,NA,NA,931600,46660,6375,17200,1520,64090,1518,38610,553.264,23.12
"1834",411300,445.4,4142,111400,8158,2484,NA,147.4,103800,239000,NA,2177,NA,NA,65700,103,NA,NA,15290,43790,6275,17200,1520,411300,2336,34500,553.264,23.19
"1835",2974000,NA,37110,535000,93230,916.3,NA,261.9,1624000,408300,3029,NA,NA,1232,2974000,5092,294.1,NA,49540,288500,9533,408.2,2967,396400,636200,NA,553.284,18.57
"1836",12290000,NA,35770,119300,10160,4200,498.5,NA,12290000,621300,1847,NA,234.2,420100,7527,406.1,192.6,NA,1918,63290,2723,2745,641,16380,41800,NA,553.284,19.2
"1837",1613000,NA,308.5,11490,625.3,166.5,4954,876,7143,5691,8713,409.5,739.6,1613000,296,10670,1287,1418,1261,1177,190.1,329.9,902.3,1524,199.2,1480,553.284,19.87
"1838",5019000,NA,50550,20750,12620,6177,498.5,NA,5019000,965700,2504,NA,234.2,856900,13350,1046,192.6,NA,1918,86270,4695,2745,641,713800,69600,NA,553.285,19.16
"1839",19900000,125100,4819000,151300,3492,NA,11040000,363900,30780,337100,120600,368200,8211000,13530,25510,6565000,17360000,8027000,19900000,NA,524.1,7232,126000,3216000,297200,4702000,554.552,45.32
"1840",22160000,13990000,5515000,21360000,11350,26460,146900,15030000,36850,17780000,148000,1.9e+07,120400,11690,89840,151200,156500,8611000,22160000,56890,97210,7232,188300,5179000,364600,5619000,554.552,45.37
"1841",25610000,3113000,6621000,5978000,53240,36940,4504000,7062000,56560,6604000,176400,14720000,3424000,35830,80470,11360000,4808000,9199000,25610000,72190,171700,2806000,235900,6940000,440600,6171000,554.552,45.47
"1842",8739000,2211000,1612000,3871000,35900,12590,3538000,5192000,62780,4799000,104500,8739000,2640000,41990,2762000,3374000,3912000,2357000,6374000,29400,95900,1945000,91270,2457000,159000,1407000,554.552,45.8
"1843",7825000,227200,1159000,474800,59180,12590,396000,535300,57770,524200,102900,783700,2252000,38910,7825000,515000,442100,2033000,5021000,30710,66420,1332000,72090,2040000,141300,1125000,554.552,45.94
"1844",6582000,56130,21690,46970,767200,NA,68640,91640,783600,73120,565.8,111300,5051,49340,6582000,73950,93310,45950,142000,NA,590.6,37520,473.3,50260,521.5,22420,554.552,46.37
"1845",15360000,46550,5994,39250,14910000,NA,30540,14400,15360000,42230,NA,25620,6315,10910000,5236000,52660,7273,22680,88220,NA,NA,18160,NA,35300,NA,24930,554.552,46.68
"1846",15030000,26370,10980,44050,9772000,NA,28370,16460,9807000,61020,NA,59140,7048,15030000,3136000,47080,6496,25750,63430,NA,NA,10940,NA,14550,NA,18660,554.552,46.96
"1847",10570000,52130,9348,85390,9180000,NA,60190,47440,1231000,44470,NA,61510,24530,10570000,1268000,69160,40480,19450,59520,NA,NA,8072,NA,15130,NA,13010,554.552,47.17
"1848",6155000,21640,5283,34320,1012000,NA,30000,19510,2754000,25770,NA,26260,14010,6155000,390100,27260,26540,8726,36910,205.1,NA,1773,NA,10280,63.39,5833,554.552,47.3
"1849",421900,421900,NA,NA,NA,NA,NA,NA,NA,2266,NA,NA,NA,NA,NA,332.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555.092,27.18
"1850",1853000,1853000,NA,NA,NA,NA,NA,NA,NA,219.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.3,555.093,27.8
"1851",430700,71900,99360,62810,NA,35590,13840,59490,88360,11630,23610,54120,78230,NA,299400,114700,70330,31400,430700,31830,145100,29980,78520,77480,148100,100800,555.528,30.42
"1852",1562000,NA,1562000,43280,48480,NA,NA,NA,285200,24280,NA,NA,NA,NA,478100,NA,NA,NA,17820,382200,22070,NA,39410,8374,140400,NA,556.334,15.88
"1853",706600,76530,214500,85550,NA,18000,39450,12240,83180,679400,317500,62450,13250,NA,5402,104400,19220,91270,24480,35680,4227,130200,2908,4373,1559,706600,557.238,21.59
"1854",780500,79860,88390,504100,4936,177500,518300,166900,32560,737100,250600,149800,384200,932.5,147600,226300,68950,313900,15820,294200,79200,237500,780500,227600,200500,34000,557.385,37.8
"1855",279400,30780,57410,17170,NA,20940,10070,29000,101200,23440,42170,43360,35580,NA,168000,55270,25620,25850,279400,11170,80230,27020,33510,49740,56510,49510,558.438,40.78
"1856",8152000,8152000,3428000,5003000,NA,1006000,3079000,2617000,3827000,4977000,157500,256300,2810000,NA,770500,5789000,1236000,4391000,761900,2160000,1367000,3052000,3544000,3195000,1036000,2344000,559.311,35.76
"1857",2942000,465600,184000,286800,1052000,60260,200500,224300,130600,161400,50820,34200,152300,2942000,61720,352400,93190,303700,69330,127100,20580,276200,260300,186700,111500,113600,559.311,36.02
"1858",2424000,804900,628500,1039000,NA,545900,1566000,830300,1160000,2424000,1100000,548700,954500,NA,894500,860100,349900,1055000,262900,1046000,551100,1085000,2135000,814800,701900,334800,559.4,42.2
"1859",964200,132600,649.4,8787,588400,43270,91010,142000,964200,400200,67260,44700,153600,730400,7982,29750,142900,73970,8684,198000,16710,492900,480900,412400,6548,4801,559.4,42.33
"1860",3726000,NA,927100,531300,NA,NA,NA,906700,946800,1112,634200,865300,4659,NA,1158000,910600,NA,578900,3726000,816800,1612000,676400,997500,609000,1844000,728400,559.521,40.99
"1861",1194000,NA,150500,65910,1194000,NA,NA,130300,134100,NA,89500,124000,NA,NA,146200,147400,NA,79590,652800,138500,258600,84240,127900,78510,306400,114000,559.521,41.37
"1862",778700,NA,28990,170100,114100,464.7,778700,737100,7297,23610,954.3,17940,NA,NA,NA,179400,23320,11660,8057,41910,41380,98100,100600,8351,56800,7300,561.196,20.84
"1863",399900,NA,1992,43240,399900,212.2,273300,206000,NA,8056,163.3,1714,NA,454.2,NA,17430,571.9,2407,1581,8335,1695,5699,11480,NA,1460,1614,561.196,21.5
"1864",1467000,1467000,304300,241500,NA,43950,100700,78500,211200,755700,6252,23110,220200,NA,194800,633100,43620,245900,178000,140900,97080,556300,410300,9855,95580,120900,561.327,37.2
"1865",538700,128500,196500,164500,110.1,328200,337700,256600,148000,538700,218800,138200,105200,184.7,204300,126300,232500,263700,162100,102900,69440,79180,164500,273400,135800,50260,562.314,34.32
"1866",433200,79830,207900,164000,100700,298700,225200,227900,113600,433200,178900,135600,98740,168300,363100,90470,235900,188800,163300,176300,62110,105200,148600,219700,131800,56620,562.314,34.7
"1867",8928000,10430,1561000,3395000,1444000,3339000,5134000,2074000,5767000,3733000,4733000,5978000,2395000,8227000,NA,4088,2026000,5613000,2454,8928000,5397000,4405000,4614000,2853000,4444000,3378000,563.087,1.67
"1868",7431000,1957,1516000,2427000,1038000,2504000,3209000,4332000,3034000,2731000,2170000,2544000,1483000,7431000,NA,5297,1469000,2508000,3673,3186000,2303000,2571000,2930000,1710000,2030000,1306000,563.087,3.43
"1869",4844000,NA,5685,227800,NA,NA,72920,122200,2437,125600,1427000,118600,NA,NA,4942,4844000,43190,NA,62770,NA,NA,12630,NA,326.9,NA,5846,563.103,20.57
"1870",5690000,NA,9526,284000,NA,NA,97330,174800,81340,67220,140300,163000,NA,NA,1902,5690000,114000,2884000,75780,NA,NA,44180,NA,6548,NA,11790,563.103,20.68
"1871",56100000,32190,14900000,9944000,NA,43260,33590,24400000,24050000,447900,15280000,24950000,245700,NA,25780000,20450000,34700,15940000,56100000,18370000,30990000,17060000,30470000,15610000,39560000,11110000,563.552,42.87
"1872",28460000,6815,490000,421900,28460000,5317,1587,708400,713600,36280,449700,854800,9169,23320,725400,745200,2137,517500,3433000,694200,1123000,484000,926000,492000,1617000,364900,563.552,43.19
"1873",813100,6115,267000,206100,813100,4973,1362,374400,687900,27980,852.3,399500,6327,23840,533100,15470,2503,285500,69210,8858,532300,325500,434100,333000,47670,206700,563.552,43.27
"1874",306900,214500,139600,63280,NA,135700,123500,78770,59940,306900,79420,58040,45450,NA,228200,175600,67310,75750,269200,47360,27970,58960,69270,98370,66710,50400,564.329,35.64
"1875",447800,179500,296400,149100,28570,305100,190500,153800,76500,378000,119500,97710,72650,81360,447800,169500,142500,116600,442600,131500,55910,126500,134000,165900,133400,84960,564.329,36.06
"1876",6853000,NA,9447,142300,NA,NA,190400,169300,18340,319700,2093000,169800,NA,NA,6681,6853000,72450,NA,96460,9144,649.6,42610,6274,3869,556.5,6152,565.12,20.55
"1877",9378000,NA,16830,468700,1186,NA,246100,330800,144700,179700,725300,309500,NA,NA,2477,9378000,23190,4645000,120400,16080,649.6,27210,11340,20010,3990,24720,565.12,20.68
"1878",1005000,146700,191300,52610,339600,891.3,9860,6679,48490,109700,5125,6327,4431,6783,43170,847700,27130,16340,1005000,47870,11770,54760,21600,25840,18600,844500,567.206,19.35
"1879",1975000,6629,1975000,500800,133600,179100,217000,262900,145300,401000,620700,234300,219600,76070,64630,838000,303200,326300,925400,275500,42940,395400,105200,302500,72710,1758000,567.207,17.42
"1880",345300,191.9,79830,7968,3346,NA,899.9,NA,11290,73830,NA,NA,156.2,297.3,345300,14110,173.9,3104,101300,302800,52850,235.2,21510,13490,27320,62650,567.243,22.21
"1881",720600,77690,186900,61090,NA,7585,298400,20990,171.5,720600,507200,47850,25000,250,6734,244100,20240,236200,2859,90300,6223,43340,24880,20140,NA,116400,567.337,25.87
"1882",2151000,93650,942100,70430,622.7,44470,324500,64120,131600,2151000,1509000,263000,115800,282.8,16140,1057000,83600,377300,5697,83350,8229,200700,31460,71560,54740,113100,567.337,26.05
"1883",2811000,579600,1131000,72930,532300,335200,591800,21650,634900,968800,709300,656000,509300,256.7,1480000,905500,434800,1164000,1221000,897900,1457000,795700,425500,1246000,2811000,493600,568.428,46.37
"1884",2776000,445500,1122000,96990,491400,249500,642600,40020,897100,1351000,1462000,607000,753800,1092000,1197000,1554000,624200,1418000,2019000,896700,1387000,1271000,653300,1594000,2776000,668700,568.428,46.83
"1885",1592000,384100,1592000,86170,425000,490700,554400,58980,621300,1088000,1193000,119200,618600,1300000,1556000,1264000,518700,355700,1492000,927000,483700,1024000,475000,492400,822900,573300,568.428,46.9
"1886",3936000,289.1,657300,302700,883300,240000,17420,62610,373800,16540,312200,18130,14870,3936000,27720,2166,511300,73050,88960,409400,224400,3638,691500,528400,380700,211600,569.113,13.86
"1887",1033000,727.2,530600,226400,623100,187600,27370,23290,277500,17430,235100,6251,11760,1033000,29030,2166,406200,57290,74450,325000,160000,5854,489400,406700,257100,174700,569.113,14.13
"1888",608300,4455,NA,202.3,1476,NA,NA,NA,3457,NA,NA,NA,155.8,279.2,608300,NA,3439,NA,133.7,NA,239.5,NA,NA,NA,NA,NA,569.239,17.74
"1889",9163000,1670,178100,NA,NA,NA,65900,NA,NA,5143000,2059,NA,1921,NA,14110,9163000,NA,NA,8853000,30180,2107,NA,3433,NA,695.1,729300,571.087,23.45
"1890",5641000,1670,143000,NA,NA,NA,48880,NA,1744000,3127000,2440,NA,1141,NA,13950,1360000,NA,NA,5641000,23250,2107,NA,3603,NA,5782,532700,571.087,23.48
"1891",475800,NA,71250,647.6,NA,NA,NA,NA,1359,9183,NA,NA,NA,NA,27130,1135,153.7,2351,475800,NA,NA,7860,NA,NA,NA,109100,571.145,28.23
"1892",1027000,339300,169200,18240,NA,80550,396300,132600,167100,1027000,23000,39970,429600,144.1,1158,526600,197500,586900,15380,202000,291400,158900,458300,184500,170400,55830,577.267,35.65
"1893",2891000,NA,1241000,NA,NA,NA,NA,223.3,209800,63750,NA,632.4,NA,NA,1107,39530,NA,23300,2891000,14640,NA,79400,NA,NA,NA,1102000,579.135,22.17
"1894",29400000,1140,26490,6189000,851600,335300,737100,5495000,1434000,5684000,4627000,5425000,1343000,29400000,63640,NA,3325000,6707000,NA,7466000,3325000,3263000,9941000,2676000,4393000,368700,581.098,2.43
"1895",19840000,NA,208300,7111000,7314000,8059000,19840000,6655000,1489000,6245000,4808000,6247000,1584000,9934000,15410,NA,4252000,7100000,NA,7195000,4539000,3329000,8287000,3143000,5222000,1356000,581.098,2.76
"1896",13090000,NA,227300,7198000,13090000,3591000,5731000,6409000,1459000,5950000,4938000,6400000,1559000,9114000,6968,NA,4510000,7539000,427,7224000,5071000,3239000,7876000,3159000,4943000,1365000,581.098,2.85
"1897",21570000,NA,238800,7077000,5740000,3457000,5421000,5956000,1308000,5689000,4660000,6016000,1449000,7524000,2308,NA,4539000,7026000,427,6795000,5134000,3155000,21570000,2973000,4780000,1409000,581.098,3.12
"1898",7979000,1732,252900,6639000,5686000,5728000,4685000,5896000,1224000,5168000,4125000,5385000,1371000,4535000,3532,NA,4544000,6324000,342.2,5672000,4390000,2904000,7979000,2883000,4558000,1388000,581.098,3.45
"1899",7264000,4605,38690,3620000,5384000,1750000,1331000,3395000,711900,2672000,2299000,2574000,843000,3894000,447.6,NA,2616000,3554000,159.9,2637000,1990000,1802000,7264000,1847000,3236000,735700,581.098,4.19
"1900",2294000,2294000,247.8,NA,NA,193.2,NA,NA,NA,815.1,NA,NA,NA,NA,11110,1393,356,NA,17220,NA,529.4,438,349.3,1206,284.1,290.1,581.222,15.51
"1901",1638000,1638000,8085,2283,1640,368.6,1991,1274,1317,19070,644.4,317.3,1359,NA,61030,7201,3160,250.4,32330,910.9,1175,6141,2018,10560,3652,2429,581.222,16.23
"1902",3325000,3325000,10790,2822,274.9,368.6,1991,1031,2381,18570,1447,317.3,1359,3150,110800,5260,7238,250.4,87410,2291,1175,16620,2018,45780,8917,2429,581.222,16.34
"1903",655900,655900,69440,53830,32280,33250,21820,13220,27290,79010,24550,16440,39930,1179,407300,26290,16310,17960,569300,26810,40170,67860,40980,80650,115900,24820,581.222,17.76
"1904",1786000,141300,776200,240000,50450,206400,1786000,436500,662600,1605000,521600,305900,467400,12820,708600,651600,239700,476900,80380,228900,129600,291000,324500,274700,18330,128100,581.316,22.38
"1905",981800,102100,308000,126500,376100,93340,878900,176600,454600,981800,229700,134300,187500,18180,234900,242000,115800,261600,29720,256100,223400,137800,180700,147300,300700,99530,581.316,22.99
"1906",3570000,1930000,548300,2465000,NA,2035,1097000,1085000,NA,2261000,4848,3570000,677500,1693,2370,54110,986700,446100,908200,4061,2447,4971,6473,41810,34820,657700,582.583,47.39
"1907",4195000,1894000,1348000,3072000,9255,5414,2388000,2496000,10020,2693000,45360,4177000,1483000,4387,17120,113800,2443000,1303000,4195000,22010,62120,371700,52380,906200,76540,1399000,582.583,47.73
"1908",3477000,244700,817100,2100000,20710,2976,1569000,1838000,28000,1814000,32630,504400,919200,12530,11610,2564000,2092000,160000,3477000,12770,39170,463000,37840,1040000,54080,797000,582.583,47.84
"1909",3649000,21760,26200,37930,912400,NA,41360,42180,406200,8570,153.1,46800,24630,191000,3649000,43800,46710,15940,57350,NA,177.7,4418,205.7,10700,344,25650,582.583,48.42
"1910",5253000,6620,13510,16050,1964000,NA,4987,17070,5253000,10230,NA,23660,6377,844400,3236000,17990,25140,7908,32460,NA,NA,2654,NA,3120,311.7,8695,582.583,48.63
"1911",2389000,NA,2389000,66920,32070,NA,NA,NA,288700,60050,NA,NA,NA,NA,348900,NA,NA,NA,25540,456600,21490,NA,33550,84520,24360,NA,583.295,15.62
"1912",1292000,NA,1292000,160300,125100,204.9,NA,NA,473500,148300,NA,NA,NA,419,225400,NA,NA,NA,630.8,721400,37290,NA,68480,216700,277600,NA,583.295,16.15
"1913",1233000,NA,1233000,170700,131100,204.9,NA,NA,907000,118900,NA,NA,NA,262900,37930,NA,NA,NA,1132,43470,27670,NA,62100,205500,441400,NA,583.295,16.25
"1914",3331000,NA,3331000,79340,97530,NA,NA,NA,356400,105100,NA,NA,NA,NA,588100,NA,NA,NA,44960,693000,41040,NA,62730,101800,222600,NA,583.296,15.87
"1915",767400,105300,541700,21610,8782,104600,295300,34560,129500,746200,767400,115300,222700,423200,184500,267900,99450,395400,296200,230000,237200,292400,314300,179800,335500,94550,583.415,42.67
