formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C10H18N3O6S	[M - H]-	C10H17N3O6S-		0.332	16.699	10.462	6.237	4	0.373	0.155	1.165	-1.058		307.084	843	14.042	832320653363323491	832319716171130967	832319716166936662	371	
2	C10H16N3O5S	[M + H2O - H]-	C10H17N3O6S-		0.332	16.699	10.462	6.237	4	0.373	0.155	1.165	-1.058		307.084	843	14.042	832320653363323492	832319716171130967	832319716166936662	371	
3	C9H16N3O4S	[M + CH2O2 - H]-	C10H17N3O6S-		0.332	16.699	10.462	6.237	4	0.373	0.155	1.165	-1.058		307.084	843	14.042	832320653363323493	832319716171130967	832319716166936662	371	
4	C8H16N6O5S	[M - H]-	C8H15N6O5S-		0.001	11.269	6.618	4.652	4	0.373	2.790	2.790	3.315		307.084	843	14.042	832320653363323494	832319716171130967	832319716166936662	371	
5	C8H14N6O4S	[M + H2O - H]-	C8H15N6O5S-		0.001	11.269	6.618	4.652	4	0.373	2.790	2.790	3.315		307.084	843	14.042	832320653363323495	832319716171130967	832319716166936662	371	
6	C7H14N6O3S	[M + CH2O2 - H]-	C8H15N6O5S-		0.001	11.269	6.618	4.652	1	0.201	3.873	3.873	3.315		307.084	843	14.042	832320653363323496	832319716171130967	832319716166936662	371	
7	C13H16N4O3S	[M - H]-	C13H15N4O3S-		0.000	8.558	4.722	3.836	3	0.173	-0.505	4.654	-9.785		307.084	843	14.042	832320653363323497	832319716171130967	832319716166936662	371	
8	C13H14N4O2S	[M + H2O - H]-	C13H15N4O3S-		0.000	8.558	4.722	3.836	3	0.173	-0.505	4.654	-9.785		307.084	843	14.042	832320653363323498	832319716171130967	832319716166936662	371	
9	C12H14N4OS	[M + CH2O2 - H]-	C13H15N4O3S-		0.000	8.558	4.722	3.836	3	0.173	-0.505	4.654	-9.785		307.084	843	14.042	832320653363323499	832319716171130967	832319716166936662	371	
10	C10H20N3O4P2	[M - H]-	C10H19N3O4P2-		0.000	6.506	3.522	2.984	4	0.373	-1.165	3.122	-5.204		307.084	843	14.042	832320653363323500	832319716171130967	832319716166936662	371	
1	C9H6O2	[M + H]+	C9H7O2+	1.000	1.000	49.855	46.624	3.231	5	0.950	-5.390	5.390	1.252		147.044	845	14.075	832320656731350350	832319779404465460	832319779404465459	1840	
2	C4H5FN3O2	[M + H]+	C4H6FN3O2+	0.000	0.000	42.007	42.007	0.000	6	0.953	-4.556	4.556	2.611		147.044	845	14.075	832320656731350351	832319779404465460	832319779404465459	1840	
3	C5H9NO2P	[M + H]+	C5H10NO2P+	0.000	0.000	18.012	17.158	0.855	4	0.600	-7.764	7.764	-0.861		147.044	845	14.075	832320656731350352	832319779404465460	832319779404465459	1840	
4	C7H10N	[M + K]+	C7H10KN+	0.000	0.000	17.922	15.427	2.496	3	0.586	-6.101	6.101	-1.649		147.044	845	14.075	832320656731350353	832319779404465460	832319779404465459	1840	
5	C6H7FO3	[M + H]+	C6H8FO3+	0.000	0.000	15.734	14.823	0.911	3	0.128	-5.525	5.525	-6.520		147.044	845	14.075	832320656731350354	832319779404465460	832319779404465459	1840	
6	C7H4N3O	[M + H]+	C7H5N3O+	0.000	0.000	14.503	13.158	1.345	5	0.491	0.587	7.955	10.383		147.044	845	14.075	832320656731350355	832319779404465460	832319779404465459	1840	
7	C6H9ClNO	[M + H]+	C6H10ClNO+	0.000	0.000	7.841	6.111	1.730	3	0.128	-5.247	5.247	-2.061		147.044	845	14.075	832320656731350356	832319779404465460	832319779404465459	1840	
8	C3H7N4OP	[M + H]+	C3H8N4OP+	0.000	0.000	3.153	3.153	0.000	2	0.364	6.362	6.362	8.270		147.044	845	14.075	832320656731350357	832319779404465460	832319779404465459	1840	
9	C2H6N6S	[M + H]+	C2H7N6S+	0.000	0.000	-0.833	-0.833	0.000	0	0.000	-3.446	3.446	-3.412		147.044	845	14.075	832320656731350358	832319779404465460	832319779404465459	1840	
10	C2H10N3OS	[M + Na]+	C2H10N3NaOS+	0.000	0.000	-0.974	-0.974	0.000	0	0.000	3.784	3.784	3.818		147.044	845	14.075	832320656731350359	832319779404465460	832319779404465459	1840	
1	C11H14O6	[M - H2O + H]+	C11H13O5+	0.794	0.250	148.095	144.919	3.177	30	0.958	-5.762	5.762	-80018.190		225.076	846	14.099	832320660023879372	832319779324773674	832319779320579369	1838	
2	C11H12O5	[M + H]+	C11H13O5+	0.206	0.250	148.095	144.919	3.177	30	0.958	-5.762	5.762	1.689		225.076	846	14.099	832320660023879371	832319779324773674	832319779320579369	1838	
3	C11H16O7	[M - H4O2 + H]+	C11H13O5+	0.000	0.250	148.095	144.919	3.177	30	0.958	-5.762	5.762	-160038.069		225.076	846	14.099	832320660023879373	832319779324773674	832319779320579369	1838	
4	C10H10O3	[M + CH2O2 + H]+	C11H13O5+	0.000	0.250	148.095	144.919	3.177	15	0.654	-5.343	5.343	1.689		225.076	846	14.099	832320660023879374	832319779324773674	832319779320579369	1838	
5	C8H15ClNO4	[M + H]+	C8H16ClNO4+	0.000	0.000	114.910	114.910	0.000	27	0.617	-5.819	5.819	-0.476		225.076	846	14.099	832320660023879375	832319779324773674	832319779320579369	1838	
6	C8H17ClNO5	[M - H2O + H]+	C8H16ClNO4+	0.000	0.000	114.910	114.910	0.000	27	0.617	-5.819	5.819	-80020.355		225.076	846	14.099	832320660023879376	832319779324773674	832319779320579369	1838	
7	C8H19ClNO6	[M - H4O2 + H]+	C8H16ClNO4+	0.000	0.000	114.910	114.910	0.000	27	0.617	-5.819	5.819	-160040.234		225.076	846	14.099	832320660023879377	832319779324773674	832319779320579369	1838	
8	C7H13ClNO2	[M + CH2O2 + H]+	C8H16ClNO4+	0.000	0.000	114.910	114.910	0.000	12	0.313	-5.285	5.285	-0.476		225.076	846	14.099	832320660023879378	832319779324773674	832319779320579369	1838	
9	C9H16NO3	[M + K]+	C9H16KNO3+	0.000	0.000	114.602	114.602	0.000	28	0.944	-5.762	5.762	-0.206		225.076	846	14.099	832320660023879379	832319779324773674	832319779320579369	1838	
10	C9H10N3O4	[M + H]+	C9H11N3O4+	0.000	0.000	111.320	109.987	1.333	30	0.974	-5.667	5.667	7.654		225.076	846	14.099	832320660023879380	832319779324773674	832319779320579369	1838	
1	C10H14O5	[M - H2O + H]+	C10H13O4+	0.800	0.500	231.870	227.032	4.838	45	0.992	-6.293	6.293	-91384.945		197.081	846	14.100	832320660556556199	832319779479962942	832319779479962941	1842	
2	C10H12O4	[M + H]+	C10H13O4+	0.200	0.500	231.870	227.032	4.838	45	0.992	-6.293	6.293	1.597		197.081	846	14.100	832320660556556198	832319779479962942	832319779479962941	1842	
3	C5H11FN3O4	[M + H]+	C5H12FN3O4+	0.000	0.000	183.766	181.619	2.148	45	0.992	-4.618	4.618	2.611		197.081	846	14.100	832320660556556200	832319779479962942	832319779479962941	1842	
4	C5H13FN3O5	[M - H2O + H]+	C5H12FN3O4+	0.000	0.000	183.766	181.619	2.148	45	0.992	-4.618	4.618	-91383.931		197.081	846	14.100	832320660556556201	832319779479962942	832319779479962941	1842	
5	C8H10N3O3	[M + H]+	C8H11N3O3+	0.000	0.000	167.963	164.532	3.431	43	0.991	-0.259	6.293	8.410		197.081	846	14.100	832320660556556202	832319779479962942	832319779479962941	1842	
6	C8H12N3O4	[M - H2O + H]+	C8H11N3O3+	0.000	0.000	167.963	164.532	3.431	43	0.991	-0.259	6.293	-91378.132		197.081	846	14.100	832320660556556203	832319779479962942	832319779479962941	1842	
7	C8H16NO2	[M + K]+	C8H16KNO2+	0.000	0.000	161.732	161.732	0.000	36	0.527	-6.697	6.697	-0.568		197.081	846	14.100	832320660556556204	832319779479962942	832319779479962941	1842	
8	C7H13FO5	[M + H]+	C7H14FO5+	0.000	0.000	138.566	135.720	2.846	36	0.887	-6.991	6.991	-4.202		197.081	846	14.100	832320660556556205	832319779479962942	832319779479962941	1842	
9	C7H15FO6	[M - H2O + H]+	C7H14FO5+	0.000	0.000	138.566	135.720	2.846	36	0.887	-6.991	6.991	-91390.744		197.081	846	14.100	832320660556556206	832319779479962942	832319779479962941	1842	
10	C7H14F2O2Si	[M + H]+	C7H15F2O2Si+	0.000	0.000	136.827	134.842	1.985	36	0.922	-6.383	6.383	3.861		197.081	846	14.100	832320660556556207	832319779479962942	832319779479962941	1842	
1	C11H16O5	[M + H]+	C11H17O5+	1.000	0.500	237.185	233.741	3.443	48	0.975	-5.372	5.372	1.353		229.107	846	14.101	832320668492180732	832319779798730086	832319779794535781	1850	
2	C11H18O6	[M - H2O + H]+	C11H17O5+	0.000	0.500	237.185	233.741	3.443	48	0.975	-5.372	5.372	-78610.546		229.107	846	14.101	832320668492180733	832319779798730086	832319779794535781	1850	
3	C9H20NO3	[M + K]+	C9H20KNO3+	0.000	0.000	202.893	202.893	0.000	47	0.969	-5.740	5.740	-0.509		229.107	846	14.101	832320668492180734	832319779798730086	832319779794535781	1850	
4	C9H14N3O4	[M + H]+	C9H15N3O4+	0.000	0.000	200.132	198.217	1.915	48	0.974	-5.052	5.372	7.213		229.107	846	14.101	832320668492180735	832319779798730086	832319779794535781	1850	
5	C9H16N3O5	[M - H2O + H]+	C9H15N3O4+	0.000	0.000	200.132	198.217	1.915	48	0.974	-5.052	5.372	-78604.686		229.107	846	14.101	832320668492180736	832319779798730086	832319779794535781	1850	
6	C12H16NO2	[M + Na]+	C12H16NNaO2+	0.000	0.000	195.086	191.680	3.406	46	0.939	-5.673	5.673	0.155		229.107	846	14.101	832320668492180737	832319779798730086	832319779794535781	1850	
7	C7H15FN4O2	[M + Na]+	C7H15FN4NaO2+	0.000	0.000	169.351	167.557	1.794	48	0.945	-3.936	4.291	1.027		229.107	846	14.101	832320668492180738	832319779798730086	832319779794535781	1850	
8	C10H20O2Si2	[M + H]+	C10H21O2Si2+	0.000	0.000	154.752	154.752	0.000	45	0.932	-5.680	5.680	-0.434		229.107	846	14.101	832320668492180739	832319779798730086	832319779794535781	1850	
9	C10H22O3Si2	[M - H2O + H]+	C10H21O2Si2+	0.000	0.000	154.752	154.752	0.000	45	0.932	-5.680	5.680	-78612.333		229.107	846	14.101	832320668492180740	832319779798730086	832319779794535781	1850	
10	C9H18F2O2S	[M + H]+	C9H19F2O2S+	0.000	0.000	147.010	144.118	2.892	44	0.931	-5.333	5.333	2.297		229.107	846	14.101	832320668492180741	832319779798730086	832319779794535781	1850	
1	C13H22O3	[M - H2O + H]+	C13H21O2+	0.800	0.333	255.017	249.601	5.416	49	0.959	-5.386	5.386	-86109.929		209.154	846	14.103	832320663807142398	832319779643540818	832319779639346513	1846	
2	C13H20O2	[M + H]+	C13H21O2+	0.200	0.333	255.017	249.601	5.416	49	0.959	-5.386	5.386	1.595		209.154	846	14.103	832320663807142397	832319779643540818	832319779639346513	1846	
3	C13H24O4	[M - H4O2 + H]+	C13H21O2+	0.000	0.333	255.017	249.601	5.416	49	0.959	-5.386	5.386	-172221.454		209.154	846	14.103	832320663807142399	832319779643540818	832319779639346513	1846	
4	C10H21FO3	[M + H]+	C10H22FO3+	0.000	0.000	201.721	198.031	3.690	48	0.942	-5.751	5.751	-3.869		209.154	846	14.103	832320663807142400	832319779643540818	832319779639346513	1846	
5	C11H18N3O	[M + H]+	C11H19N3O+	0.000	0.000	190.012	186.917	3.096	48	0.954	-5.243	5.457	8.015		209.154	846	14.103	832320663807142401	832319779643540818	832319779639346513	1846	
6	C11H20N3O2	[M - H2O + H]+	C11H19N3O+	0.000	0.000	190.012	186.917	3.096	48	0.954	-5.243	5.457	-86103.510		209.154	846	14.103	832320663807142402	832319779643540818	832319779639346513	1846	
7	C11H22N3O3	[M - H4O2 + H]+	C11H19N3O+	0.000	0.000	190.012	186.917	3.096	48	0.954	-5.243	5.457	-172215.035		209.154	846	14.103	832320663807142403	832319779643540818	832319779639346513	1846	
8	C9H23NO2P	[M + H]+	C9H24NO2P+	0.000	0.000	153.210	149.837	3.374	48	0.953	-5.993	5.993	0.110		209.154	846	14.103	832320663807142404	832319779643540818	832319779639346513	1846	
9	C8H22N3OS	[M + H]+	C8H23N3OS+	0.000	0.000	107.507	106.855	0.652	36	0.745	-5.575	5.825	-8.103		209.154	846	14.103	832320663807142405	832319779643540818	832319779639346513	1846	
10	C7H21N4OP	[M + H]+	C7H22N4OP+	0.000	0.000	98.504	98.504	0.000	40	0.835	-5.708	5.764	6.529		209.154	846	14.103	832320663807142406	832319779643540818	832319779639346513	1846	
1	C9H6O2	[M + H]+	C9H7O2+	1.000	1.000	53.985	50.754	3.231	5	0.933	-5.852	5.852	1.184		147.044	846	14.104	832320662498519299	832319779991668095	832319779991668094	1855	
2	C4H5FN3O2	[M + H]+	C4H6FN3O2+	0.000	0.000	40.711	40.711	0.000	5	0.933	-3.681	3.681	2.543		147.044	846	14.104	832320662498519300	832319779991668095	832319779991668094	1855	
3	C7H10N	[M + K]+	C7H10KN+	0.000	0.000	22.988	20.493	2.496	3	0.584	-6.113	6.113	-1.717		147.044	846	14.104	832320662498519301	832319779991668095	832319779991668094	1855	
4	C5H9NO2P	[M + H]+	C5H10NO2P+	0.000	0.000	21.007	20.152	0.855	4	0.595	-9.833	9.947	-0.929		147.044	846	14.104	832320662498519302	832319779991668095	832319779991668094	1855	
5	C7H4N3O	[M + H]+	C7H5N3O+	0.000	0.000	14.703	13.358	1.345	4	0.487	-0.957	5.805	10.315		147.044	846	14.104	832320662498519303	832319779991668095	832319779991668094	1855	
6	C6H7FO3	[M + H]+	C6H8FO3+	0.000	0.000	6.131	5.220	0.911	1	0.135	-7.110	7.110	-6.588		147.044	846	14.104	832320662498519304	832319779991668095	832319779991668094	1855	
7	C6H9ClNO	[M + H]+	C6H10ClNO+	0.000	0.000	3.963	2.233	1.730	4	0.145	-5.805	5.805	-2.129		147.044	846	14.104	832320662498519305	832319779991668095	832319779991668094	1855	
8	C3H7N4OP	[M + H]+	C3H8N4OP+	0.000	0.000	2.514	2.514	0.000	1	0.345	5.503	5.503	8.202		147.044	846	14.104	832320662498519306	832319779991668095	832319779991668094	1855	
9	C2H6N6S	[M + H]+	C2H7N6S+	0.000	0.000	-0.833	-0.833	0.000	0	0.000	-3.446	3.446	-3.480		147.044	846	14.104	832320662498519307	832319779991668095	832319779991668094	1855	
10	C2H10N3OS	[M + Na]+	C2H10N3NaOS+	0.000	0.000	-0.974	-0.974	0.000	0	0.000	3.784	3.784	3.750		147.044	846	14.104	832320662498519308	832319779991668095	832319779991668094	1855	
1	C16H22O9	[M + H]+	C16H23O9+	1.000	0.999	145.547	137.554	7.994	32	1.000	-6.160	6.160	2.342		359.135	846	14.108	832320680508863105	832319779521905987	832319779521905986	1843	
2	C17H18N4O5	[M + H]+	C17H19N4O5+	0.000	0.001	138.690	130.890	7.800	32	1.000	-6.160	6.160	-1.381		359.135	846	14.108	832320680508863106	832319779521905987	832319779521905986	1843	
3	C15H23N2O6P	[M + H]+	C15H24N2O6P+	0.000	0.000	135.412	128.829	6.583	32	1.000	-6.160	6.160	-5.985		359.135	846	14.108	832320680508863107	832319779521905987	832319779521905986	1843	
4	C15H20N4O5	[M + Na]+	C15H20N4NaO5+	0.000	0.000	133.468	126.830	6.638	32	1.000	-6.160	6.160	5.317		359.135	846	14.108	832320680508863108	832319779521905987	832319779521905986	1843	
5	C13H23FO10	[M + H]+	C13H24FO10+	0.000	0.000	133.129	126.230	6.899	32	1.000	-6.160	6.160	-0.840		359.135	846	14.108	832320680508863109	832319779521905987	832319779521905986	1843	
6	C12H18N6O7	[M + H]+	C12H19N6O7+	0.000	0.000	132.421	128.601	3.820	32	1.000	-6.160	6.160	9.820		359.135	846	14.108	832320680508863110	832319779521905987	832319779521905986	1843	
7	C14H24O9	[M + Na]+	C14H24NaO9+	0.000	0.000	131.521	126.147	5.375	32	1.000	-6.160	6.160	9.041		359.135	846	14.108	832320680508863111	832319779521905987	832319779521905986	1843	
8	C19H20NO6	[M + H]+	C19H21NO6+	0.000	0.000	130.071	123.662	6.409	32	1.000	-6.160	6.160	-5.120		359.135	846	14.108	832320680508863112	832319779521905987	832319779521905986	1843	
9	C17H22NO6	[M + Na]+	C17H22NNaO6+	0.000	0.000	128.628	120.618	8.009	32	1.000	-6.160	6.160	1.578		359.135	846	14.108	832320680508863113	832319779521905987	832319779521905986	1843	
10	C12H24N4O5S	[M + Na]+	C12H24N4NaO5S+	0.000	0.000	126.195	123.902	2.293	32	1.000	-6.160	6.160	-4.070		359.135	846	14.108	832320680508863114	832319779521905987	832319779521905986	1843	
1	C16H18O8	[M + H]+	C16H19O8+	1.000	0.985	31.267	27.379	3.889	4	0.995	-5.060	5.060	2.200		339.108	847	14.113	832320664964770541	832319779756787041	832319779756787040	1849	
2	C17H14N4O4	[M + H]+	C17H15N4O4+	0.000	0.014	27.022	23.404	3.617	4	0.995	-5.060	5.060	-1.744		339.108	847	14.113	832320664964770542	832319779756787041	832319779756787040	1849	
3	C14H20O8	[M + Na]+	C14H20NaO8+	0.000	0.001	23.759	22.413	1.346	4	0.995	-5.060	5.060	9.294		339.108	847	14.113	832320664964770543	832319779756787041	832319779756787040	1849	
4	C15H16N4O4	[M + Na]+	C15H16N4NaO4+	0.000	0.000	21.969	19.456	2.512	4	0.995	-5.060	5.060	5.350		339.108	847	14.113	832320664964770544	832319779756787041	832319779756787040	1849	
5	C13H21N2O5P	[M + Na]+	C13H21N2NaO5P+	0.000	0.000	21.406	18.567	2.839	4	0.995	-5.060	5.060	0.474		339.108	847	14.113	832320664964770545	832319779756787041	832319779756787040	1849	
6	C12H20N4O4S	[M + Na]+	C12H20N4NaO4S+	0.000	0.000	21.003	18.582	2.421	4	0.995	-5.060	5.060	-4.591		339.108	847	14.113	832320664964770546	832319779756787041	832319779756787040	1849	
7	C17H20N2O3	[M + K]+	C17H20KN2O3+	0.000	0.000	20.960	20.960	0.000	4	0.995	-5.060	5.060	-6.961		339.108	847	14.113	832320664964770547	832319779756787041	832319779756787040	1849	
8	C20H18O3S	[M + H]+	C20H19O3S+	0.000	0.000	20.096	19.930	0.166	4	0.995	-5.060	5.060	9.578		339.108	847	14.113	832320664964770548	832319779756787041	832319779756787040	1849	
9	C12H20N4O5	[M + K]+	C12H20KN4O5+	0.000	0.000	19.985	19.985	0.000	4	0.995	-5.060	5.060	4.902		339.108	847	14.113	832320664964770549	832319779756787041	832319779756787040	1849	
10	C13H22O8S	[M + H]+	C13H23O8S+	0.000	0.000	19.973	18.183	1.790	4	0.995	-5.060	5.060	-7.741		339.108	847	14.113	832320664964770550	832319779756787041	832319779756787040	1849	
1	C24H43NO12	[M + H]+	C24H44NO12+	0.701	0.174	224.886	216.495	8.391	58	0.997	-4.963	4.963	2.002		538.287	849	14.142	832320683046417523	832319779119252753	832319779119252752	1833	
2	C24H40O12	[M + H3N + H]+	C24H44NO12+	0.299	0.174	224.886	216.495	8.391	58	0.997	-4.963	4.963	2.002		538.287	849	14.142	832320683046417524	832319779119252753	832319779119252752	1833	
3	C25H39N5O8	[M + H]+	C25H40N5O8+	0.000	0.325	225.506	217.063	8.443	58	0.997	-4.963	4.963	-0.482		538.287	849	14.142	832320683046417521	832319779119252753	832319779119252752	1833	
4	C25H36N4O8	[M + H3N + H]+	C25H40N5O8+	0.000	0.325	225.506	217.063	8.443	58	0.997	-4.963	4.963	-0.482		538.287	849	14.142	832320683046417522	832319779119252753	832319779119252752	1833	
5	C23H41N5O8	[M + Na]+	C23H41N5NaO8+	0.000	0.001	220.098	212.846	7.253	58	0.997	-4.963	4.963	3.987		538.287	849	14.142	832320683046417525	832319779119252753	832319779119252752	1833	
6	C25H45N3O7	[M + K]+	C25H45KN3O7+	0.000	0.000	218.495	214.428	4.067	58	0.997	-4.963	4.963	-3.769		538.287	849	14.142	832320683046417526	832319779119252753	832319779119252752	1833	
7	C28H41N3O6	[M + Na]+	C28H41N3NaO6+	0.000	0.000	218.272	211.219	7.053	56	0.990	-4.994	4.994	-3.486		538.287	849	14.142	832320683046417527	832319779119252753	832319779119252752	1833	
8	C22H40FN5O9	[M + H]+	C22H41FN5O9+	0.000	0.000	164.937	156.809	8.128	57	0.986	-4.979	4.979	-2.606		538.287	849	14.142	832320683046417528	832319779119252753	832319779119252752	1833	
9	C22H37FN4O9	[M + H3N + H]+	C22H41FN5O9+	0.000	0.000	164.937	156.809	8.128	57	0.986	-4.979	4.979	-2.606		538.287	849	14.142	832320683046417529	832319779119252753	832319779119252752	1833	
10	C23H44N3O9P	[M + H]+	C23H45N3O9P+	0.000	0.000	164.673	156.640	8.032	57	0.986	-4.979	4.979	-3.554		538.287	849	14.142	832320683046417530	832319779119252753	832319779119252752	1833	
1	C8H6O3	[M + H]+	C8H7O3+	1.000	1.000	89.370	86.285	3.086	19	0.762	-7.516	7.516	1.255		151.039	849	14.146	832320674074799852	832319779077309708	832319779077309707	1832	
2	C5H9ClNO2	[M + H]+	C5H10ClNO2+	0.000	0.000	52.438	50.879	1.560	9	0.214	-8.570	8.570	-1.971		151.039	849	14.146	832320674074799853	832319779077309708	832319779077309707	1832	
3	C5H6ClO2	[M + H3N + H]+	C5H10ClNO2+	0.000	0.000	52.438	50.879	1.560	9	0.214	-8.570	8.570	-1.971		151.039	849	14.146	832320674074799854	832319779077309708	832319779077309707	1832	
4	C3H5FN3O3	[M + H]+	C3H6FN3O3+	0.000	0.000	50.985	50.985	0.000	16	0.697	-5.501	5.538	2.578		151.039	849	14.146	832320674074799855	832319779077309708	832319779077309707	1832	
5	C3H2FN2O3	[M + H3N + H]+	C3H6FN3O3+	0.000	0.000	50.985	50.985	0.000	14	0.683	-5.444	5.501	2.578		151.039	849	14.146	832320674074799856	832319779077309708	832319779077309707	1832	
6	C5H7FO4	[M + H]+	C5H8FO4+	0.000	0.000	46.846	46.016	0.830	9	0.214	-8.570	8.570	-6.312		151.039	849	14.146	832320674074799857	832319779077309708	832319779077309707	1832	
7	C6H10NO	[M + K]+	C6H10KNO+	0.000	0.000	45.549	43.199	2.350	14	0.661	-8.354	8.354	-1.569		151.039	849	14.146	832320674074799858	832319779077309708	832319779077309707	1832	
8	C6H4N3O2	[M + H]+	C6H5N3O2+	0.000	0.000	37.788	36.733	1.055	14	0.753	-5.746	7.320	10.144		151.039	849	14.146	832320674074799859	832319779077309708	832319779077309707	1832	
9	C6HN2O2	[M + H3N + H]+	C6H5N3O2+	0.000	0.000	37.788	36.733	1.055	5	0.502	5.789	6.550	10.144		151.039	849	14.146	832320674074799860	832319779077309708	832319779077309707	1832	
10	C7H10Si2	[M + H]+	C7H11Si2+	0.000	0.000	29.381	29.381	0.000	12	0.359	-8.088	8.088	-1.455		151.039	849	14.146	832320674074799861	832319779077309708	832319779077309707	1832	
1	C11H14O5	[M - H2O + H]+	C11H13O4+	0.800	0.333	269.472	266.352	3.121	53	0.951	-6.131	6.131	-86139.583		209.081	849	14.150	832320674582310720	832319778913731832	832319778913731831	1828	
2	C11H12O4	[M + H]+	C11H13O4+	0.200	0.333	269.472	266.352	3.121	53	0.951	-6.131	6.131	1.888		209.081	849	14.150	832320674582310719	832319778913731832	832319778913731831	1828	
3	C11H16O6	[M - H4O2 + H]+	C11H13O4+	0.000	0.333	269.472	266.352	3.121	53	0.951	-6.131	6.131	-172281.054		209.081	849	14.150	832320674582310721	832319778913731832	832319778913731831	1828	
4	C9H10N3O3	[M + H]+	C9H11N3O3+	0.000	0.000	190.518	189.364	1.154	47	0.795	-5.790	6.256	8.310		209.081	849	14.150	832320674582310722	832319778913731832	832319778913731831	1828	
5	C9H12N3O4	[M - H2O + H]+	C9H11N3O3+	0.000	0.000	190.518	189.364	1.154	47	0.795	-5.790	6.256	-86133.161		209.081	849	14.150	832320674582310723	832319778913731832	832319778913731831	1828	
6	C9H14N3O5	[M - H4O2 + H]+	C9H11N3O3+	0.000	0.000	190.518	189.364	1.154	47	0.795	-5.790	6.256	-172274.632		209.081	849	14.150	832320674582310724	832319778913731832	832319778913731831	1828	
7	C7H15NO4P	[M + H]+	C7H16NO4P+	0.000	0.000	178.466	177.403	1.063	37	0.621	-6.657	6.657	0.402		209.081	849	14.150	832320674582310725	832319778913731832	832319778913731831	1828	
8	C7H17NO5P	[M - H2O + H]+	C7H16NO4P+	0.000	0.000	178.466	177.403	1.063	37	0.621	-6.657	6.657	-86141.069		209.081	849	14.150	832320674582310726	832319778913731832	832319778913731831	1828	
9	C7H19NO6P	[M - H4O2 + H]+	C7H16NO4P+	0.000	0.000	178.466	177.403	1.063	37	0.621	-6.657	6.657	-172282.540		209.081	849	14.150	832320674582310727	832319778913731832	832319778913731831	1828	
